organId,organ,modality,as1_label,as2_label,cosine_sim,as1_dataset_count,as2_dataset_count
UBERON:0002108,small intestine,sc_bulk,Horizontal part of duodenum,Distal part of ileum,0.997136056704072,18,17
UBERON:0002108,small intestine,spatial,Ascending part of duodenum,Distal part of ileum,0.9759071051682783,18,17
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Right apical bronchopulmonary segment,0.43932456480533443732,3,7
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right apical bronchopulmonary segment,0.411962375653166957,2,7
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Right posterior bronchopulmonary segment,0.43826670424489669011,3,13
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Right posterior bronchopulmonary segment,0.47082585399369940178,7,13
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right posterior bronchopulmonary segment,0.47848775579745259,2,13
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Left apical bronchopulmonary segment,0.48082740446779225111,2,11
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Left apical bronchopulmonary segment,0.47633764143763010,14,11
UBERON:0001004,respiratory system,sc_bulk,Medial bronchopulmonary segment,Right anterior segmental bronchus,0.51005913601645841222,50,2
UBERON:0001004,respiratory system,sc_bulk,Right apical segmental bronchus,Right anterior segmental bronchus,0.45460020749092109333,2,2
UBERON:0001004,respiratory system,sc_bulk,Lateral bronchopulmonary segment,Right anterior segmental bronchus,0.52820172416822260444,31,2
UBERON:0001004,respiratory system,sc_bulk,Right superior bronchopulmonary segment,Right anterior segmental bronchus,0.54332756160825850222,4,2
UBERON:0001004,respiratory system,sc_bulk,Left anterior bronchopulmonary segment,Right anterior segmental bronchus,0.45471696374392027844,13,2
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Right anterior segmental bronchus,0.54608892695829791889,18,2
UBERON:0001004,respiratory system,sc_bulk,Left apical bronchopulmonary segment,Right anterior segmental bronchus,0.53409214600679334667,11,2
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Right anterior segmental bronchus,0.51784994573441288289,13,2
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Right anterior segmental bronchus,0.391003253104311978,3,2
UBERON:0004539,right kidney,sc_bulk,renal column,outer cortex of kidney,0.758417167655456,23,149
UBERON:0004538,left kidney,sc_bulk,renal column,outer cortex of kidney,0.758417167655456,23,149
UBERON:0000948,heart,sc_bulk,heart right ventricle,heart left ventricle,0.4033127827514677,29,70
UBERON:0000948,heart,sc_bulk,right cardiac atrium,heart left ventricle,0.2846739170372809,16,70
UBERON:0000948,heart,sc_bulk,left cardiac atrium,interventricular septum,0.32042689414498027,14,14
UBERON:0000948,heart,sc_bulk,heart right ventricle,interventricular septum,0.48869103062341557,29,14
UBERON:0000948,heart,sc_bulk,heart left ventricle,interventricular septum,0.4479745840535483,70,14
UBERON:0000948,heart,sc_bulk,right cardiac atrium,interventricular septum,0.3912626502315880686,16,14
UBERON:0000059,large intestine,sc_bulk,descending colon,sigmoid colon,0.9139716292556097,19,19
UBERON:0000059,large intestine,spatial,descending colon,sigmoid colon,0.9394994685178456,19,19
UBERON:0004538,left kidney,sc_bulk,outer cortex of kidney,kidney pyramid,0.9096549086928603,149,116
UBERON:0004539,right kidney,sc_bulk,outer cortex of kidney,kidney pyramid,0.9096549086928603,149,116
UBERON:0000059,large intestine,sc_bulk,ascending colon,sigmoid colon,0.9244812229982519,18,19
UBERON:0000059,large intestine,spatial,ascending colon,sigmoid colon,0.9814216913943868,18,19
UBERON:0000948,heart,sc_bulk,left cardiac atrium,heart right ventricle,0.2746606371124833,14,29
UBERON:0000948,heart,sc_bulk,right cardiac atrium,heart right ventricle,0.323446120071938,16,29
UBERON:0000059,large intestine,sc_bulk,rectum,caecum,0.8443726478686552,13,5
UBERON:0000059,large intestine,spatial,rectum,caecum,0.9236793779438889,13,5
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Medial bronchopulmonary segment,0.49875707128956988067,18,50
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Medial bronchopulmonary segment,0.50886812169487312044,13,50
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Medial bronchopulmonary segment,0.42925656555063905006,3,50
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Medial bronchopulmonary segment,0.44999600906254457778,7,50
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Medial bronchopulmonary segment,0.45591126424068535056,2,50
UBERON:0000948,heart,sc_bulk,left cardiac atrium,Posteromedial head of posterior papillary muscle of left ventricle,0.33322885693701926,14,6
UBERON:0000948,heart,sc_bulk,heart right ventricle,Posteromedial head of posterior papillary muscle of left ventricle,0.48527531644542826,29,6
UBERON:0000948,heart,sc_bulk,heart left ventricle,Posteromedial head of posterior papillary muscle of left ventricle,0.42754792969481176,70,6
UBERON:0000948,heart,sc_bulk,right cardiac atrium,Posteromedial head of posterior papillary muscle of left ventricle,0.4051949531587184832,16,6
UBERON:0002108,small intestine,sc_bulk,Horizontal part of duodenum,Ascending part of duodenum,0.9999978148399352,18,18
UBERON:0002108,small intestine,spatial,Horizontal part of duodenum,Ascending part of duodenum,0.9998810445234015,18,18
UBERON:0002108,small intestine,spatial,jejunum,Ascending part of duodenum,0.9873478546445245,16,18
UBERON:0002108,small intestine,sc_bulk,jejunum,Ascending part of duodenum,0.9993840694938382,16,18
UBERON:0002108,small intestine,sc_bulk,ileum,Ascending part of duodenum,0.9965604986159778,5,18
UBERON:0002108,small intestine,spatial,ileum,Ascending part of duodenum,0.8750965410578535,5,18
UBERON:0002108,small intestine,sc_bulk,Descending part of duodenum,Ascending part of duodenum,0.9991160091077458,18,18
UBERON:0002108,small intestine,spatial,Descending part of duodenum,Ascending part of duodenum,0.9857738973611526,18,18
UBERON:0002108,small intestine,sc_bulk,Superior part of duodenum,Ascending part of duodenum,0.9993366395121971,6,18
UBERON:0002108,small intestine,spatial,Superior part of duodenum,Ascending part of duodenum,0.9229846746809158,6,18
UBERON:0000948,heart,sc_bulk,left cardiac atrium,heart left ventricle,0.22349737809816178,14,70
UBERON:0000059,large intestine,sc_bulk,transverse colon,sigmoid colon,0.9375048309865631,17,19
UBERON:0000059,large intestine,spatial,transverse colon,sigmoid colon,0.96189869064484,17,19
UBERON:0000948,heart,sc_bulk,interventricular septum,Posteromedial head of posterior papillary muscle of left ventricle,0.6043512718685809396,14,6
UBERON:0002107,liver,sc_bulk,Gastric impression of liver,Diaphragmatic surface of liver,0.5798155623770928275,2,2
UBERON:0002107,liver,sc_bulk,capsule of liver,Diaphragmatic surface of liver,0.57981556237709278,2,2
UBERON:0000059,large intestine,sc_bulk,transverse colon,descending colon,0.9916375068356921,17,19
UBERON:0000059,large intestine,spatial,transverse colon,descending colon,0.9664202770339225,17,19
UBERON:0002108,small intestine,spatial,Horizontal part of duodenum,Distal part of ileum,0.9729582640292388,18,17
UBERON:0004538,left kidney,sc_bulk,kidney capsule,hilum of kidney,0.6430524084865803,9,8
UBERON:0004538,left kidney,sc_bulk,kidney pyramid,hilum of kidney,0.804471503102105,116,8
UBERON:0001004,respiratory system,sc_bulk,Medial bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.50537460004199950978,50,9
UBERON:0001004,respiratory system,sc_bulk,Lateral bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.53091728850419563489,31,9
UBERON:0001004,respiratory system,sc_bulk,Right superior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.53029379546663907667,4,9
UBERON:0001004,respiratory system,sc_bulk,Left anterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.48800223238292436733,13,9
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.54339234358897183111,18,9
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.51825524854758740067,13,9
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Superior lingular bronchopulmonary segment,0.42219100707566291467,3,9
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.459435564211150443,7,9
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Superior lingular bronchopulmonary segment,0.51744352482359359556,2,9
UBERON:0002509,mesenteric lymph node,sc_bulk,lymph vasculature,lymph node T cell domain,0.9993641017087578,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,medulla of lymph node,lymph node T cell domain,0.9999960534487514,3,3
UBERON:0002106,spleen,sc_bulk,hilum of spleen,Diaphragmatic surface of spleen,0.9655684682856052,6,11
UBERON:0002509,mesenteric lymph node,sc_bulk,lymph vasculature,efferent lymphatic vessel,0.9951453925945152,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,lymph vasculature,lymph node follicle,0.9998578383186908,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,medulla of lymph node,lymph node follicle,0.9998721212730312,3,3
UBERON:0001004,respiratory system,sc_bulk,Left posterior bronchopulmonary segment,Right superior segmental bronchus,0.49778409121855155944,8,2
UBERON:0004539,right kidney,sc_bulk,renal column,kidney capsule,0.6947917638179433,23,9
UBERON:0004538,left kidney,sc_bulk,renal column,kidney capsule,0.6947917638179433,23,9
UBERON:0001004,respiratory system,sc_bulk,Medial bronchopulmonary segment,Left anterior bronchopulmonary segment,0.466194219090118092,50,13
UBERON:0001004,respiratory system,sc_bulk,Superior lingular bronchopulmonary segment,Right superior segmental bronchus,0.500400724985008014,9,2
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right superior segmental bronchus,0.50366061327255824667,2,2
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Right superior segmental bronchus,0.45620814725303620556,14,2
UBERON:0001004,respiratory system,sc_bulk,Right superior bronchopulmonary segment,Left anterior segmental bronchus,0.39699831899035570122,4,7
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Right anterior bronchopulmonary segment,0.50980310259526305111,13,18
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Right anterior bronchopulmonary segment,0.39191630942856445967,3,18
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Right anterior bronchopulmonary segment,0.432412995676961183,7,18
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right anterior bronchopulmonary segment,0.53830701220875956333,2,18
UBERON:0002108,small intestine,spatial,jejunum,ileum,0.8251041626302765,16,5
UBERON:0002108,small intestine,sc_bulk,jejunum,ileum,0.9971694317906512,16,5
UBERON:0002108,small intestine,sc_bulk,jejunum,Superior part of duodenum,0.9989099236041661,16,6
UBERON:0002108,small intestine,spatial,jejunum,Superior part of duodenum,0.8924465941918329,16,6
UBERON:0000059,large intestine,sc_bulk,caecum,sigmoid colon,0.8505847708152159,5,19
UBERON:0000059,large intestine,spatial,caecum,sigmoid colon,0.9199901429844143,5,19
UBERON:0000059,large intestine,spatial,rectum,sigmoid colon,0.9998402518709718,13,19
UBERON:0000059,large intestine,sc_bulk,rectum,sigmoid colon,0.9990801150653246,13,19
UBERON:0000059,large intestine,spatial,caecum,ascending colon,0.953801852489113,5,18
UBERON:0000059,large intestine,sc_bulk,caecum,ascending colon,0.9492495907936572,5,18
UBERON:0000059,large intestine,spatial,rectum,ascending colon,0.9826905379572376,13,18
UBERON:0000059,large intestine,sc_bulk,rectum,ascending colon,0.9113554356576407,13,18
UBERON:0001004,respiratory system,sc_bulk,Left apical bronchopulmonary segment,Left posterior bronchopulmonary segment,0.51452834688715697378,11,8
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Left posterior bronchopulmonary segment,0.50242369293385494667,13,8
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Left posterior bronchopulmonary segment,0.39596141267689604378,3,8
UBERON:0001004,respiratory system,sc_bulk,Inferior lingular bronchopulmonary segment,Left posterior bronchopulmonary segment,0.39242199799085577556,5,8
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Left posterior bronchopulmonary segment,0.43642491578107956378,7,8
UBERON:0001004,respiratory system,sc_bulk,Superior lingular bronchopulmonary segment,Left posterior bronchopulmonary segment,0.53737815701312179267,9,8
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Left posterior bronchopulmonary segment,0.52974515797703379111,2,8
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Left posterior bronchopulmonary segment,0.48288701176537937722,14,8
UBERON:0004539,right kidney,sc_bulk,renal column,kidney pyramid,0.864349386859434,23,116
UBERON:0004538,left kidney,sc_bulk,renal column,kidney pyramid,0.864349386859434,23,116
UBERON:0001004,respiratory system,sc_bulk,Left posterior bronchopulmonary segment,Right anterior segmental bronchus,0.52795560048495774556,8,2
UBERON:0001004,respiratory system,sc_bulk,Inferior lingular bronchopulmonary segment,Right anterior segmental bronchus,0.40067334190331628589,5,2
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Right anterior segmental bronchus,0.42957271581958915533,7,2
UBERON:0001004,respiratory system,sc_bulk,Superior lingular bronchopulmonary segment,Right anterior segmental bronchus,0.53464814596374090111,9,2
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right anterior segmental bronchus,0.50862745655712700,2,2
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Right anterior segmental bronchus,0.49423550262620030333,14,2
UBERON:0004539,right kidney,sc_bulk,kidney pyramid,hilum of kidney,0.804471503102105,116,8
UBERON:0004539,right kidney,sc_bulk,outer cortex of kidney,hilum of kidney,0.6996385143507127,149,8
UBERON:0004538,left kidney,sc_bulk,outer cortex of kidney,hilum of kidney,0.6996385143507127,149,8
UBERON:0002509,mesenteric lymph node,sc_bulk,efferent lymphatic vessel,lymph node follicle,0.9966633366566555,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,capsule of lymph node,lymph node follicle,0.999953003102368,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,lymph node T cell domain,lymph node follicle,0.9998232465414193,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,medulla of lymph node,capsule of lymph node,0.9999801707407839,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,medulla of lymph node,lymph vasculature,0.9994603335587884,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,capsule of lymph node,lymph vasculature,0.9996473791315121,3,3
UBERON:0002107,liver,sc_bulk,capsule of liver,Gastric impression of liver,0.579815562377092885,2,2
UBERON:0000079,male reproductive system,sc_bulk,peripheral zone of prostate,central zone of prostate,1,4,4
UBERON:0001004,respiratory system,sc_bulk,Lateral bronchopulmonary segment,Left anterior bronchopulmonary segment,0.48023140853132171933,31,13
UBERON:0001004,respiratory system,sc_bulk,Right superior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.45000657404786677889,4,13
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.46602529552652236778,18,13
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Left anterior bronchopulmonary segment,0.484339680584664893,13,13
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Left anterior bronchopulmonary segment,0.45348886045074886922,3,13
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Left anterior bronchopulmonary segment,0.46841160797892480867,7,13
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Left anterior bronchopulmonary segment,0.44169597940924364067,2,13
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Left anterior bronchopulmonary segment,0.476137770583395632,14,13
UBERON:0002108,small intestine,spatial,ileum,Superior part of duodenum,0.8342696607074783,5,6
UBERON:0002108,small intestine,sc_bulk,ileum,Superior part of duodenum,0.9972476259155119,5,6
UBERON:0002509,mesenteric lymph node,sc_bulk,efferent lymphatic vessel,lymph node T cell domain,0.9980217488994364,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,capsule of lymph node,lymph node T cell domain,0.9999585317544123,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,medulla of lymph node,efferent lymphatic vessel,0.9978411802418908,3,3
UBERON:0002509,mesenteric lymph node,sc_bulk,capsule of lymph node,efferent lymphatic vessel,0.9974078183295859,3,3
UBERON:0004539,right kidney,sc_bulk,kidney capsule,kidney pyramid,0.8519067231256479,9,116
UBERON:0004538,left kidney,sc_bulk,renal column,hilum of kidney,0.9398021415850267,23,8
UBERON:0004539,right kidney,sc_bulk,renal column,hilum of kidney,0.9398021415850267,23,8
UBERON:0004539,right kidney,sc_bulk,kidney capsule,hilum of kidney,0.6430524084865803,9,8
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Superior lingular bronchopulmonary segment,0.50259298546613874833,14,9
UBERON:0001004,respiratory system,sc_bulk,Medial bronchopulmonary segment,Lateral bronchopulmonary segment,0.52550500068631937444,50,31
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Lateral bronchopulmonary segment,0.52190253026811685156,18,31
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Lateral bronchopulmonary segment,0.51696637413248385778,13,31
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Lateral bronchopulmonary segment,0.43220748837903151256,3,31
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Lateral bronchopulmonary segment,0.45764034806478032311,7,31
UBERON:0004538,left kidney,sc_bulk,kidney capsule,kidney pyramid,0.8519067231256479,9,116
UBERON:0001004,respiratory system,sc_bulk,Right anterior basal bronchopulmonary segment,Lateral segmental bronchus,0.39686229719682278489,14,9
UBERON:0001004,respiratory system,sc_bulk,Medial bronchopulmonary segment,Right apical segmental bronchus,0.41740770078711386111,50,2
UBERON:0001004,respiratory system,sc_bulk,Lateral bronchopulmonary segment,Right apical segmental bronchus,0.46075294590599323111,31,2
UBERON:0001004,respiratory system,sc_bulk,Right superior bronchopulmonary segment,Right apical segmental bronchus,0.47928796575004106444,4,2
UBERON:0001004,respiratory system,sc_bulk,Left anterior bronchopulmonary segment,Right apical segmental bronchus,0.43104537189462275733,13,2
UBERON:0001004,respiratory system,sc_bulk,Right anterior bronchopulmonary segment,Right apical segmental bronchus,0.49278861936944462111,18,2
UBERON:0001004,respiratory system,sc_bulk,Left apical bronchopulmonary segment,Right apical segmental bronchus,0.40329604108912844556,11,2
UBERON:0001004,respiratory system,sc_bulk,Right posterior bronchopulmonary segment,Right apical segmental bronchus,0.44589095801972745,13,2
UBERON:0001004,respiratory system,sc_bulk,left lung hilus,Right apical segmental bronchus,0.35793455224543562278,3,2
UBERON:0001004,respiratory system,sc_bulk,Left posterior bronchopulmonary segment,Right apical segmental bronchus,0.49057529508913065222,8,2
UBERON:0001004,respiratory system,sc_bulk,Inferior lingular bronchopulmonary segment,Right apical segmental bronchus,0.34554314379290744789,5,2
UBERON:0001004,respiratory system,sc_bulk,Right apical bronchopulmonary segment,Right apical segmental bronchus,0.40899954935279158333,7,2
UBERON:0001004,respiratory system,sc_bulk,right lung hilus,Right apical segmental bronchus,0.49877050071594807444,2,2
UBERON:0002108,small intestine,sc_bulk,Superior part of duodenum,Descending part of duodenum,0.9990332773380439,6,18
UBERON:0002108,small intestine,spatial,Superior part of duodenum,Descending part of duodenum,0.9428161913564643,6,18
UBERON:0002108,small intestine,spatial,jejunum,Horizontal part of duodenum,0.988491507694445,16,18
UBERON:0002108,small intestine,sc_bulk,jejunum,Horizontal part of duodenum,0.9993935120799654,16,18
UBERON:0002108,small intestine,spatial,ileum,Horizontal part of duodenum,0.8695433248867224,5,18
UBERON:0002108,small intestine,sc_bulk,ileum,Horizontal part of duodenum,0.9966014898583475,5,18
UBERON:0002108,small intestine,sc_bulk,Descending part of duodenum,Horizontal part of duodenum,0.9990809788538872,18,18
UBERON:0002108,small intestine,spatial,Descending part of duodenum,Horizontal part of duodenum,0.9872313167993614,18,18
UBERON:0002108,small intestine,sc_bulk,Superior part of duodenum,Horizontal part of duodenum,0.9993032810807533,6,18
UBERON:0002108,small intestine,spatial,Superior part of duodenum,Horizontal part of duodenum,0.9225988111864096,6,18
